long,lat,epsg3413_x,epsg3413_y,elevation,id,meters_from_site,inclination_from_site,bearing_from_site
-149.0233179295,61.8973445335,-3011837.5,752237.5,1747.828,1578,1598.763,15.50281392,115.1672473
-149.0233402912,61.8973867711,-3011832.5,752237.5,1747.575,1579,1594.483,15.53400494,115.09590458
-149.0232507584,61.8973973204,-3011832.5,752232.5,1747.208,1580,1597.076,15.49774571,114.97822759
-149.0231612256,61.8974078696,-3011832.5,752227.5,1743.755,1581,1599.681,15.35881465,114.86132821
-149.0231835871,61.8974501073,-3011827.5,752227.5,1742.933,1582,1595.419,15.37045346,114.78983717
-149.0230940541,61.8974606565,-3011827.5,752222.5,1742.106,1583,1598.043,15.31882898,114.6737551
-149.0231164156,61.8975028942,-3011822.5,752222.5,1741.620,1584,1593.792,15.34152198,114.60207695
-149.0230268824,61.8975134433,-3011822.5,752217.5,1740.616,1585,1596.433,15.28379158,114.48680987
-149.0230492438,61.897555681,-3011817.5,752217.5,1738.995,1586,1592.194,15.26831259,114.41494781
-149.0229373491,61.8975239923,-3011822.5,752212.5,1737.343,1587,1599.086,15.15039785,114.37230341
-149.0228478157,61.8975345413,-3011822.5,752207.5,1734.375,1588,1601.751,15.02738139,114.25855097
-149.022646388,61.8975134013,-3011827.5,752197.5,1732.261,1589,1611.328,14.87187556,114.10469973
-149.0225344939,61.8974817122,-3011832.5,752192.5,1732.581,1590,1618.232,14.82179974,114.06424961
-149.0225568545,61.89752395,-3011827.5,752192.5,1732.388,1591,1614.018,14.85238393,113.99311414
-149.022467321,61.8975344987,-3011827.5,752187.5,1732.143,1592,1616.720,14.82054287,113.88225551
-149.0224896816,61.8975767366,-3011822.5,752187.5,1730.918,1593,1612.518,14.81680247,113.8109518
-149.0224001478,61.8975872852,-3011822.5,752182.5,1729.132,1594,1615.238,14.73370013,113.70087275
-149.0223106141,61.8975978338,-3011822.5,752177.5,1726.591,1595,1617.968,14.6256949,113.59150946
-149.0222434404,61.8976506202,-3011817.5,752172.5,1725.526,1596,1616.533,14.60279775,113.41151084
-149.0221539064,61.8976611687,-3011817.5,752167.5,1725.257,1597,1619.292,14.57003713,113.30362445
-149.0220643723,61.8976717171,-3011817.5,752162.5,1724.145,1598,1622.062,14.50940946,113.19643665
-149.0220867323,61.897713955,-3011812.5,752162.5,1724.677,1599,1617.905,14.56276677,113.12500062
-149.021997198,61.8977245034,-3011812.5,752157.5,1725.550,1600,1620.693,14.5676936,113.01857279
-149.0217957695,61.897703362,-3011817.5,752147.5,1729.225,1601,1630.435,14.60532517,112.87900494
-149.0217062351,61.8977139101,-3011817.5,752142.5,1733.424,1602,1633.247,14.71912036,112.77455192
-149.0216167006,61.8977244582,-3011817.5,752137.5,1736.511,1603,1636.069,14.795937,112.67076799
-149.02163906,61.8977666962,-3011812.5,752137.5,1738.686,1604,1631.948,14.90298832,112.5996797
-149.0215495253,61.8977772442,-3011812.5,752132.5,1740.716,1605,1634.788,14.94468043,112.49663177
-149.0214599906,61.8977877922,-3011812.5,752127.5,1741.498,1606,1637.639,14.94538417,112.3942425
-149.0214823497,61.8978300303,-3011807.5,752127.5,1742.514,1607,1633.537,15.0144727,112.3230884
-149.0213928148,61.8978405782,-3011807.5,752122.5,1744.007,1608,1636.404,15.03812103,112.22142793
-149.0213256388,61.8978933642,-3011802.5,752117.5,1745.034,1609,1635.200,15.08224865,112.04920382
-149.0212361036,61.897903912,-3011802.5,752112.5,1744.525,1610,1638.095,15.04020914,111.94891329
-149.0211465683,61.8979144597,-3011802.5,752107.5,1744.250,1611,1641.001,15.00580031,111.84926091
-149.0210570329,61.8979250074,-3011802.5,752102.5,1744.146,1612,1643.917,14.97700098,111.75024119
-149.0210793916,61.8979672456,-3011797.5,752102.5,1744.491,1613,1639.861,15.02363555,111.67906081
-149.020989856,61.8979777932,-3011797.5,752097.5,1743.834,1614,1642.794,14.97662249,111.58075091
-149.0209003204,61.8979883408,-3011797.5,752092.5,1742.276,1615,1645.737,14.90039995,111.4830637
-149.0209226789,61.898030579,-3011792.5,752092.5,1742.967,1616,1641.701,14.95790934,111.41184348
-149.0208331431,61.8980411265,-3011792.5,752087.5,1744.678,1617,1644.661,14.98784488,111.31485895
-149.0207436072,61.8980516739,-3011792.5,752082.5,1744.105,1618,1647.630,14.94343085,111.21848723
-149.0207659654,61.8980939122,-3011787.5,752082.5,1744.014,1619,1643.614,14.97534705,111.14723437
-149.0206764293,61.8981044596,-3011787.5,752077.5,1742.038,1620,1646.601,14.88521539,111.05155821
-149.0205868932,61.8981150069,-3011787.5,752072.5,1736.954,1621,1649.598,14.6942727,110.95648512
-149.0206092513,61.8981572452,-3011782.5,752072.5,1733.578,1622,1645.602,14.61839741,110.88520662
-149.0206316094,61.8981994835,-3011777.5,752072.5,1731.232,1623,1641.611,14.5757278,110.81372516
-149.0206539677,61.8982417218,-3011772.5,752072.5,1729.123,1624,1637.626,14.54055801,110.74204009
-149.0207210428,61.8983684367,-3011757.5,752072.5,1719.761,1625,1625.704,14.33334286,110.52575679
-149.0207434013,61.898410675,-3011752.5,752072.5,1719.796,1626,1621.742,14.36807802,110.45325083
-149.0207657599,61.8984529133,-3011747.5,752072.5,1720.015,1627,1617.785,14.40902316,110.38053802
-149.020564431,61.8982522691,-3011772.5,752067.5,1724.565,1628,1640.654,14.36559622,110.64784013
-149.0206762226,61.8984634607,-3011747.5,752067.5,1720.571,1629,1620.850,14.40134516,110.28682101
-149.0206985811,61.898505699,-3011742.5,752067.5,1721.410,1630,1616.907,14.462894,110.214001
-149.0207209397,61.8985479374,-3011737.5,752067.5,1721.320,1631,1612.969,14.49369531,110.1409741
-149.0206314021,61.8985584847,-3011737.5,752062.5,1722.004,1632,1616.059,14.48990862,110.04805794
-149.0206537606,61.8986007231,-3011732.5,752062.5,1721.493,1633,1612.135,14.50666557,109.9749269
-149.0206761192,61.8986429615,-3011727.5,752062.5,1721.312,1634,1608.217,14.53446559,109.90158893
-149.0206089398,61.8986957472,-3011722.5,752057.5,1720.832,1635,1607.427,14.52525883,109.73603664
-149.0205194016,61.8987062945,-3011722.5,752052.5,1719.691,1636,1610.558,14.46016549,109.64462
-149.0205417601,61.8987485329,-3011717.5,752052.5,1720.219,1637,1606.668,14.51134976,109.5710823
-149.0204522217,61.8987590802,-3011717.5,752047.5,1720.120,1638,1609.816,14.48087096,109.48035936
-149.0203403251,61.898727389,-3011722.5,752042.5,1719.727,1639,1616.850,14.40744536,109.46353638
-149.0203626833,61.8987696274,-3011717.5,752042.5,1719.053,1640,1612.974,14.41814897,109.39021669
-149.0204074,61.8988541043,-3011707.5,752042.5,1716.261,1641,1605.241,14.39122659,109.24296543
-149.0202731448,61.8987801745,-3011717.5,752037.5,1717.617,1642,1616.141,14.34329102,109.30064918
-149.020295503,61.898822413,-3011712.5,752037.5,1715.313,1643,1612.280,14.29937899,109.22723668
-149.0203178612,61.8988646514,-3011707.5,752037.5,1711.110,1644,1608.424,14.19162505,109.15362108
-149.0191541915,61.8984632561,-3011767.5,751987.5,1730.462,1645,1686.526,14.17889511,109.1479491
-149.0190422976,61.8984315637,-3011772.5,751982.5,1731.305,1646,1693.566,14.14913381,109.13341273
-149.0188408661,61.8984104173,-3011777.5,751972.5,1731.562,1647,1703.801,14.07563817,109.03517366
-149.0187513282,61.8984209633,-3011777.5,751967.5,1734.010,1648,1707.005,14.12756196,108.95185001
-149.0186617903,61.8984315092,-3011777.5,751962.5,1736.656,1649,1710.217,14.18545347,108.86902767
-149.0185722522,61.8984420551,-3011777.5,751957.5,1738.399,1650,1713.438,14.21462207,108.78670246
-149.0184827141,61.8984526009,-3011777.5,751952.5,1738.284,1651,1716.668,14.18535412,108.70487028
-149.0183931759,61.8984631466,-3011777.5,751947.5,1738.445,1652,1719.906,14.16476587,108.62352703
-149.0183036377,61.8984736923,-3011777.5,751942.5,1739.146,1653,1723.152,14.16109091,108.54266867
-149.0182140994,61.8984842379,-3011777.5,751937.5,1739.363,1654,1726.407,14.14222616,108.4622912
-149.018124561,61.8984947834,-3011777.5,751932.5,1738.372,1655,1729.670,14.08573239,108.38239066
-149.0180350225,61.8985053289,-3011777.5,751927.5,1736.268,1656,1732.942,13.99473552,108.30296312
-149.017945484,61.8985158743,-3011777.5,751922.5,1734.361,1657,1736.221,13.9100385,108.22400471
-149.0178559454,61.8985264197,-3011777.5,751917.5,1732.446,1658,1739.509,13.82531668,108.14551157
-149.0177664067,61.8985369649,-3011777.5,751912.5,1730.397,1659,1742.805,13.736607,108.0674799
-149.0202257693,61.9031832618,-3011227.5,751912.5,1592.872,1660,1378.272,11.8226552,99.42871682
-149.0201362162,61.9031938091,-3011227.5,751907.5,1595.333,1661,1382.448,11.88566345,99.36987503
-149.0175649755,61.8985158164,-3011782.5,751902.5,1725.675,1662,1753.166,13.5126904,107.98088437
-149.0200466629,61.9032043562,-3011227.5,751902.5,1592.983,1663,1386.629,11.757812,99.31144947
-149.0201137475,61.9033310741,-3011212.5,751902.5,1589.314,1664,1378.472,11.67926002,99.04348416
-149.0201361092,61.9033733134,-3011207.5,751902.5,1597.441,1665,1375.779,12.02563462,98.95374105
-149.0173635446,61.8984946675,-3011787.5,751892.5,1724.434,1666,1763.538,13.3979381,107.89550519
-149.0172740058,61.8985052124,-3011787.5,751887.5,1725.138,1667,1766.860,13.39525976,107.81951538
-149.017184467,61.8985157573,-3011787.5,751882.5,1725.568,1668,1770.189,13.38416925,107.74396465
-149.0172068201,61.8985579963,-3011782.5,751882.5,1726.390,1669,1766.466,13.43657604,107.67644975
-149.0171172811,61.8985685411,-3011782.5,751877.5,1725.769,1670,1769.811,13.3930858,107.60143926
-149.017027742,61.8985790858,-3011782.5,751872.5,1725.674,1671,1773.163,13.36576932,107.52686098
-149.0169382028,61.8985896305,-3011782.5,751867.5,1725.947,1672,1776.523,13.34970528,107.45271142
-149.0168486636,61.8986001751,-3011782.5,751862.5,1725.177,1673,1779.891,13.30187414,107.37898716
-149.0167591243,61.8986107196,-3011782.5,751857.5,1724.010,1674,1783.267,13.24206522,107.30568477
-149.0166695849,61.8986212641,-3011782.5,751852.5,1722.943,1675,1786.650,13.1854493,107.2328009
-149.0164681539,61.8986001137,-3011787.5,751842.5,1723.541,1676,1797.106,13.12946813,107.1549492
-149.0163786144,61.898610658,-3011787.5,751837.5,1724.551,1677,1800.505,13.1360243,107.08319536
-149.0162890749,61.8986212022,-3011787.5,751832.5,1724.902,1678,1803.911,13.12265063,107.01184679
-149.0161995353,61.8986317463,-3011787.5,751827.5,1725.242,1679,1807.325,13.10895098,106.94090029
-149.0161099957,61.8986422904,-3011787.5,751822.5,1725.018,1680,1810.746,13.0783162,106.87035269
-149.0161323472,61.8986845296,-3011782.5,751822.5,1724.880,1681,1807.106,13.09960806,106.80410174
-149.0160428073,61.8986950736,-3011782.5,751817.5,1724.625,1682,1810.542,13.0679401,106.73405577
-149.0158413763,61.8986739222,-3011787.5,751807.5,1724.774,1683,1821.053,12.99951856,106.661072
-149.0157518363,61.898684466,-3011787.5,751802.5,1725.402,1684,1824.503,12.99450747,106.59208888
-149.0156622963,61.8986950097,-3011787.5,751797.5,1726.430,1685,1827.960,13.00136301,106.52348925
-149.0155727562,61.8987055534,-3011787.5,751792.5,1727.685,1686,1831.425,13.01485758,106.45527011
-149.0154832161,61.898716097,-3011787.5,751787.5,1727.789,1687,1834.896,12.9941684,106.38742851
-149.0153936759,61.8987266405,-3011787.5,751782.5,1727.692,1688,1838.375,12.96753387,106.31996151
-149.0153041356,61.898737184,-3011787.5,751777.5,1728.239,1689,1841.860,12.95997509,106.2528662
-149.0153264859,61.8987794234,-3011782.5,751777.5,1728.657,1690,1838.282,12.99672328,106.18756946
-149.0152369454,61.8987899668,-3011782.5,751772.5,1727.060,1691,1841.782,12.92567523,106.12094907
-149.0150355143,61.898768814,-3011787.5,751762.5,1724.557,1692,1852.359,12.78071166,106.05378178
-149.0149459737,61.8987793572,-3011787.5,751757.5,1723.255,1693,1855.872,12.71908622,105.98814471
-149.0148564331,61.8987899004,-3011787.5,751752.5,1722.201,1694,1859.392,12.66486298,105.92286522
-149.0145431123,61.8987370504,-3011797.5,751737.5,1723.404,1695,1877.061,12.58442738,105.85762834
-149.0145654615,61.8987792899,-3011792.5,751737.5,1724.662,1696,1873.523,12.64407658,105.79345535
-149.0144759207,61.8987898328,-3011792.5,751732.5,1724.561,1697,1877.063,12.61805305,105.72947378
-149.0108507249,61.8978705082,-3011942.5,751567.5,1781.396,1698,2099.849,12.79885157,105.56761646
-149.0108730676,61.8979127482,-3011937.5,751567.5,1786.614,1699,2096.342,12.95507027,105.51018872
-149.0107835282,61.8979232883,-3011937.5,751562.5,1789.629,1700,2099.911,13.01190028,105.45388041
-149.0111633621,61.8986413697,-3011852.5,751562.5,1797.245,1701,2041.340,13.57416785,104.4622981
-149.0111857059,61.8986836098,-3011847.5,751562.5,1798.559,1702,2037.953,13.63079775,104.4029735
-149.0106939888,61.8979338283,-3011937.5,751557.5,1792.239,1703,2103.486,13.05802987,105.3978425
-149.0110067899,61.8985251896,-3011867.5,751557.5,1795.675,1704,2055.201,13.44458627,104.58480658
-149.0110291334,61.8985674298,-3011862.5,751557.5,1796.221,1705,2051.800,13.48049018,104.5259094
-149.0110961642,61.8986941501,-3011847.5,751557.5,1799.691,1706,2041.636,13.63712448,104.34855253
-149.0111185079,61.8987363903,-3011842.5,751557.5,1800.905,1707,2038.262,13.69108519,104.28921118
-149.0106044493,61.8979443683,-3011937.5,751552.5,1793.966,1708,2107.067,13.08115513,105.34207318
-149.0107608472,61.898240049,-3011902.5,751552.5,1799.154,1709,2082.812,13.36333428,104.93883917
-149.010850219,61.8984090095,-3011882.5,751552.5,1795.628,1710,2069.090,13.35636151,104.70603223
-149.0108725621,61.8984512496,-3011877.5,751552.5,1795.653,1711,2065.675,13.37829969,104.64755731
-149.0110289659,61.8987469306,-3011842.5,751552.5,1802.458,1712,2041.957,13.70835478,104.23515244
-149.0110513096,61.8987891707,-3011837.5,751552.5,1802.950,1713,2038.595,13.7431625,104.17579516
-149.0105149097,61.8979549082,-3011937.5,751547.5,1795.335,1714,2110.654,13.09494942,105.2865706
-149.0106713067,61.898250589,-3011902.5,751547.5,1800.791,1715,2086.440,13.38346261,104.8839434
-149.0106936494,61.8982928292,-3011897.5,751547.5,1800.975,1716,2083.006,13.40954107,104.82599404
-149.0109617674,61.898799711,-3011837.5,751547.5,1803.956,1717,2042.302,13.74578327,104.12209712
-149.0104253701,61.8979654481,-3011937.5,751542.5,1796.868,1718,2114.246,13.11288459,105.23133298
-149.0104477122,61.8980076882,-3011932.5,751542.5,1798.873,1719,2110.774,13.18529008,105.17422195
-149.0106041088,61.8983033692,-3011897.5,751542.5,1798.395,1720,2086.646,13.31991351,104.77145155
-149.0108722251,61.8988102512,-3011837.5,751542.5,1802.871,1721,2046.015,13.69312499,104.06866234
-149.0108945686,61.8988524914,-3011832.5,751542.5,1800.391,1722,2042.672,13.64901512,104.0093859
-149.011028631,61.8991059327,-3011802.5,751542.5,1763.696,1723,2022.758,12.79379554,103.65140723
-149.011050975,61.8991481729,-3011797.5,751542.5,1762.305,1724,2019.463,12.77647046,103.59135577
-149.0101347559,61.8975958267,-3011982.5,751537.5,1782.211,1725,2149.308,12.5344093,105.68485277
-149.0103581723,61.898018228,-3011932.5,751537.5,1800.124,1726,2114.378,13.19573225,105.11933247
-149.0108050262,61.8988630316,-3011832.5,751537.5,1795.602,1727,2046.396,13.49839719,103.95630833
-149.0108273696,61.8989052718,-3011827.5,751537.5,1792.486,1728,2043.066,13.43693821,103.89701807
-149.0108497131,61.898947512,-3011822.5,751537.5,1786.438,1729,2039.742,13.29724282,103.83761802
-149.0109614316,61.8991587132,-3011797.5,751537.5,1759.933,1730,2023.230,12.68952607,103.53896462
-149.0109837755,61.8992009534,-3011792.5,751537.5,1758.327,1731,2019.948,12.66611682,103.47890208
-149.0100452173,61.8976063662,-3011982.5,751532.5,1785.844,1732,2152.860,12.6064869,105.62939836
-149.0102686324,61.8980287677,-3011932.5,751532.5,1799.769,1733,2117.988,13.1649357,105.06470432
-149.0102909743,61.8980710079,-3011927.5,751532.5,1800.190,1734,2114.534,13.19649551,105.00765771
-149.0107601703,61.8989580522,-3011822.5,751532.5,1778.599,1735,2043.484,13.06538587,103.78499294
-149.0107825137,61.8990002924,-3011817.5,751532.5,1771.624,1736,2040.174,12.89985795,103.72558026
-149.0108942319,61.8992114937,-3011792.5,751532.5,1756.009,1737,2023.726,12.58072948,103.42686959
-149.0108046883,61.8992220338,-3011792.5,751527.5,1752.900,1738,2027.510,12.47427994,103.37509361
-149.010827032,61.8992642741,-3011787.5,751527.5,1750.629,1739,2024.248,12.43246015,103.31512139
-149.0107374881,61.8992748142,-3011787.5,751522.5,1748.593,1740,2028.042,12.35504257,103.26370053
-149.0106702877,61.8993275946,-3011782.5,751517.5,1747.670,1741,2028.599,12.32687968,103.15265197
-149.0106926313,61.899369835,-3011777.5,751517.5,1749.435,1742,2025.363,12.39359993,103.09266244
-149.010714975,61.8994120753,-3011772.5,751517.5,1751.415,1743,2022.135,12.46627363,103.03256365
-149.0107373187,61.8994543156,-3011767.5,751517.5,1754.182,1744,2018.913,12.56038846,102.97235543
-149.0107596625,61.8994965559,-3011762.5,751517.5,1758.521,1745,2015.699,12.69721695,102.91203761
-149.0107820064,61.8995387963,-3011757.5,751517.5,1763.593,1746,2012.492,12.85410149,102.85161004
-149.0106924616,61.8995493364,-3011757.5,751512.5,1766.701,1747,2016.334,12.91435594,102.80130531
-149.0107148055,61.8995915768,-3011752.5,751512.5,1768.264,1748,2013.140,12.97640201,102.74087187
-149.0106252605,61.8996021168,-3011752.5,751507.5,1769.902,1749,2016.993,12.99665363,102.6909191
-149.0106476042,61.8996443572,-3011747.5,751507.5,1772.156,1750,2013.813,13.0773469,102.63048059
-149.0106699481,61.8996865976,-3011742.5,751507.5,1773.538,1751,2010.641,13.13460069,102.56993297
-149.0105804027,61.8996971376,-3011742.5,751502.5,1773.221,1752,2014.511,13.10170721,102.52043538
-149.0104908574,61.8997076776,-3011742.5,751497.5,1773.169,1753,2018.386,13.07601843,102.47118179
-149.0104013119,61.8997182175,-3011742.5,751492.5,1774.451,1754,2022.266,13.08625145,102.42217047
-149.0103341097,61.8997709978,-3011737.5,751487.5,1784.266,1755,2023.010,13.34506275,102.31316303
-149.0103564532,61.8998132382,-3011732.5,751487.5,1789.642,1756,2019.876,13.50926953,102.25281919
-149.0102669073,61.8998237781,-3011732.5,751482.5,1794.053,1757,2023.778,13.60220882,102.20449689
-149.0101773614,61.8998343178,-3011732.5,751477.5,1798.838,1758,2027.685,13.70467227,102.15641133
-149.0100878154,61.8998448575,-3011732.5,751472.5,1804.767,1759,2031.596,13.83702852,102.10856085
-149.0101101585,61.899887098,-3011727.5,751472.5,1810.102,1760,2028.488,13.99938239,102.04842592
-149.0100206123,61.8998976376,-3011727.5,751467.5,1814.414,1761,2032.411,14.08781812,102.00091383
-149.0099310661,61.8999081772,-3011727.5,751462.5,1816.569,1762,2036.337,14.11877143,101.95363331
-149.0098415197,61.8999187167,-3011727.5,751457.5,1819.083,1763,2040.269,14.15906429,101.90658272
-149.0098638625,61.8999609573,-3011722.5,751457.5,1821.118,1764,2037.187,14.2334022,101.84665783
-149.009774316,61.8999714967,-3011722.5,751452.5,1822.502,1765,2041.129,14.24352748,101.79994039
-149.0096847694,61.8999820361,-3011722.5,751447.5,1821.257,1766,2045.076,14.18438583,101.75344945
-149.0096175652,61.9000348161,-3011717.5,751442.5,1818.227,1767,2045.970,14.09862446,101.64746959
-149.0095280183,61.9000453553,-3011717.5,751437.5,1817.232,1768,2049.932,14.04630676,101.60153157
-149.0094384713,61.9000558946,-3011717.5,751432.5,1816.276,1769,2053.899,13.99513779,101.55581512
-149.0094608136,61.9000981352,-3011712.5,751432.5,1816.201,1770,2050.861,14.01308758,101.49620854
-149.0093712665,61.9001086744,-3011712.5,751427.5,1815.504,1771,2054.838,13.96871902,101.4508168
-149.0092817192,61.9001192135,-3011712.5,751422.5,1814.618,1772,2058.819,13.91954391,101.40564331
-149.009192172,61.9001297525,-3011712.5,751417.5,1814.025,1773,2062.805,13.87815306,101.36068656
-149.0092145139,61.9001719933,-3011707.5,751417.5,1814.468,1774,2059.793,13.90926969,101.30129296
-149.0091249664,61.9001825322,-3011707.5,751412.5,1814.359,1775,2063.789,13.88055458,101.25665593
-149.0091473083,61.900224773,-3011702.5,751412.5,1814.496,1776,2060.790,13.90354782,101.19726682
-149.0090577606,61.9002353119,-3011702.5,751407.5,1814.694,1777,2064.796,13.88279708,101.15294803
-149.0089682129,61.9002458508,-3011702.5,751402.5,1814.048,1778,2068.807,13.84005073,101.10884101
-149.0089010066,61.9002986304,-3011697.5,751397.5,1813.897,1779,2069.848,13.82942422,101.00577007
-149.0088114586,61.9003091692,-3011697.5,751392.5,1812.898,1780,2073.873,13.77756477,100.96218672
-149.0088338001,61.90035141,-3011692.5,751392.5,1813.472,1781,2070.913,13.81148065,100.90301877
-149.0087442518,61.9003619487,-3011692.5,751387.5,1812.344,1782,2074.948,13.7562846,100.85974732
-149.0087665933,61.9004041896,-3011687.5,751387.5,1812.084,1783,2072.001,13.76831188,100.80058627
-149.0086770448,61.9004147283,-3011687.5,751382.5,1811.542,1784,2076.046,13.72837471,100.75762528
-149.0085874963,61.9004252669,-3011687.5,751377.5,1809.423,1785,2080.095,13.64756501,100.71486811
-149.0084979478,61.9004358054,-3011687.5,751372.5,1808.286,1786,2084.148,13.59249784,100.67231335
-149.0095927447,61.9025056145,-3011442.5,751372.5,1685.540,1787,1950.958,11.05503767,97.66856221
-149.0096150892,61.9025478556,-3011437.5,751372.5,1684.118,1788,1948.466,11.02856002,97.60476458
-149.0096374338,61.9025900967,-3011432.5,751372.5,1682.200,1789,1945.983,10.98787782,97.54086553
-149.0096597785,61.9026323378,-3011427.5,751372.5,1679.934,1790,1943.511,10.93712304,97.47686497
-149.0096821233,61.9026745789,-3011422.5,751372.5,1677.986,1791,1941.048,10.89523358,97.41276281
-149.0097044681,61.90271682,-3011417.5,751372.5,1676.771,1792,1938.594,10.87406092,97.34855898
-149.0090786591,61.9017135735,-3011537.5,751367.5,1718.460,1793,2004.322,11.67307153,98.82256603
-149.0091010022,61.9017558145,-3011532.5,751367.5,1718.311,1794,2001.659,11.68408652,98.76079867
-149.0091233453,61.9017980556,-3011527.5,751367.5,1717.166,1795,1999.005,11.6676992,98.69893213
-149.0091456886,61.9018402966,-3011522.5,751367.5,1715.439,1796,1996.360,11.63521484,98.63696631
-149.0091680319,61.9018825377,-3011517.5,751367.5,1714.105,1797,1993.724,11.61338377,98.57490111
-149.0094361568,61.9023894306,-3011457.5,751367.5,1689.457,1798,1962.809,11.10007366,97.82233399
-149.009458501,61.9024316717,-3011452.5,751367.5,1687.616,1799,1960.294,11.06214519,97.75896862
-149.0096149124,61.9027273594,-3011417.5,751367.5,1675.773,1800,1942.955,10.82184597,97.31258888
-149.0096372571,61.9027696005,-3011412.5,751367.5,1673.841,1801,1940.517,10.78006802,97.24841619
-149.009659602,61.9028118417,-3011407.5,751367.5,1672.629,1802,1938.089,10.75870264,97.18414222
-149.0096819468,61.9028540828,-3011402.5,751367.5,1671.418,1803,1935.671,10.73721319,97.1197669
-149.0097042918,61.9028963239,-3011397.5,751367.5,1670.168,1804,1933.262,10.71451656,97.05529014
-149.0090784787,61.9018930767,-3011517.5,751362.5,1712.172,1805,1997.977,11.53614307,98.53657667
-149.0091008219,61.9019353178,-3011512.5,751362.5,1711.009,1806,1995.356,11.51880586,98.47453363
-149.0091231652,61.9019775589,-3011507.5,751362.5,1709.442,1807,1992.744,11.49024414,98.41239155
-149.0092572265,61.9022310054,-3011477.5,751362.5,1696.563,1808,1977.263,11.21917002,98.03745434
-149.0092795703,61.9022732465,-3011472.5,751362.5,1694.836,1809,1974.715,11.18507004,97.97461651
-149.0093019141,61.9023154876,-3011467.5,751362.5,1692.485,1810,1972.177,11.13335293,97.91167894
-149.0096370804,61.9029491045,-3011392.5,751362.5,1668.516,1811,1935.255,10.65650885,96.95558942
-149.0096594254,61.9029913457,-3011387.5,751362.5,1667.649,1812,1932.872,10.64452623,96.89104476
-149.008206961,61.9004251796,-3011692.5,751357.5,1812.048,1813,2099.243,13.59539337,100.60438502
-149.0090336117,61.9019880978,-3011507.5,751357.5,1707.533,1814,1997.012,11.41373524,98.37449735
-149.0090559549,61.9020303389,-3011502.5,751357.5,1705.846,1815,1994.414,11.38163689,98.31237844
-149.0090782983,61.90207258,-3011497.5,751357.5,1703.693,1816,1991.826,11.33650199,98.25016084
-149.0091006416,61.9021148212,-3011492.5,751357.5,1701.363,1817,1989.246,11.28630194,98.18784447
-149.0091229851,61.9021570623,-3011487.5,751357.5,1699.499,1818,1986.676,11.24881988,98.12542922
-149.0091453286,61.9021993034,-3011482.5,751357.5,1697.158,1819,1984.116,11.19792748,98.06291503
-149.0095698687,61.9030018851,-3011387.5,751357.5,1665.838,1820,1937.272,10.56916806,96.8562333
-149.0095922136,61.9030441263,-3011382.5,751357.5,1664.599,1821,1934.904,10.54635315,96.79172279
-149.0081174123,61.9004357179,-3011692.5,751352.5,1813.243,1822,2103.307,13.60085431,100.56252281
-149.0081397528,61.9004779589,-3011687.5,751352.5,1813.221,1823,2100.400,13.61839255,100.50409098
-149.0095026568,61.9030546657,-3011382.5,751352.5,1663.359,1824,1939.312,10.48748323,96.75722058
-149.0095250016,61.9030969069,-3011377.5,751352.5,1660.889,1825,1936.960,10.42929814,96.69274475
-149.0080502039,61.9004884971,-3011687.5,751347.5,1811.728,1826,2104.474,13.55461203,100.46252777
-149.0080725443,61.9005307381,-3011682.5,751347.5,1806.026,1827,2101.581,13.42558713,100.404105
-149.0085193682,61.901375559,-3011582.5,751347.5,1720.078,1828,2045.429,11.48828544,99.21573908
-149.0085417102,61.9014178001,-3011577.5,751347.5,1718.532,1829,2042.710,11.46150754,99.15531745
-149.0094354446,61.9031074463,-3011377.5,751347.5,1657.311,1830,1941.376,10.30389288,96.65855007
-149.0094577894,61.9031496875,-3011372.5,751347.5,1652.872,1831,1939.039,10.18904169,96.59410946
-149.0094801342,61.9031919287,-3011367.5,751347.5,1650.129,1832,1936.712,10.12240517,96.52956919
-149.0095024792,61.9032341699,-3011362.5,751347.5,1648.252,1833,1934.396,10.0803806,96.46492918
-149.0079829952,61.9005412762,-3011682.5,751342.5,1803.743,1834,2105.664,13.34169707,100.36283939
-149.0083181085,61.9011748921,-3011607.5,751342.5,1730.945,1835,2063.322,11.68095719,99.47674813
-149.0094352665,61.9032869505,-3011357.5,751342.5,1645.167,1836,1936.529,9.98098942,96.36670836
-149.0094576114,61.9033291918,-3011352.5,751342.5,1643.623,1837,1934.238,9.94823086,96.30200572
-149.007893446,61.9005518143,-3011682.5,751337.5,1800.723,1838,2109.750,13.23908117,100.32176649
-149.0093680536,61.9033397311,-3011352.5,751337.5,1641.814,1839,1938.687,9.8739606,96.26882892
-149.0093903985,61.9033819724,-3011347.5,751337.5,1641.091,1840,1936.411,9.86457465,96.20416397
-149.0078038967,61.9005623523,-3011682.5,751332.5,1798.561,1841,2113.841,13.15881872,100.28088497
-149.0093231852,61.9034347529,-3011342.5,751332.5,1638.223,1842,1938.607,9.77133014,96.1066629
-149.0077143474,61.9005728903,-3011682.5,751327.5,1797.220,1843,2117.936,13.09984732,100.24019356
-149.009233627,61.9034452921,-3011342.5,751327.5,1637.203,1844,1943.071,9.72008852,96.07408938
-149.007624798,61.9005834282,-3011682.5,751322.5,1797.343,1845,2122.034,13.0785623,100.19969097
-149.0091440686,61.9034558313,-3011342.5,751322.5,1636.553,1846,1947.538,9.67964519,96.04167834
